"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
-2.66746000793187,1.63751521640282,231.572919062462,2.70595231751529e-52,3.50610241780456e-48,"ENSG00000000005",-2.66746000793187,"down","TNMD",9606,64102,"UNQ771/PRO1565","X","Xq21.33-q23","tenomodulin","protein-coding","TNMD","tenomodulin","O","BRICHOS domain containing 4|chondromodul"
4.2938254364607,1.61026611545796,244.956661917908,3.26570493003352e-55,4.33293730116847e-51,"ENSG00000002726",4.2938254364607,"up","AOC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.56704139735106,3.50199654031183,657.473415054013,5.29425465907509e-145,9.13523641423407e-141,"ENSG00000003137",-2.56704139735106,"down","CYP26B1",9606,56603,"NULL","2","2p13.2","cytochrome P450, family 26, subfamily B, polypeptide 1","protein-coding","CYP26B1","cytochrome P450, family 26, subfamily B, polypeptide 1","O","cytochrome P450 26B1|cytochrome P450 ret"
2.82612043277862,5.17601547927371,608.116867549711,2.87299798634243e-134,4.90219646409609e-130,"ENSG00000003249",2.82612043277862,"up","DBNDD1",9606,79007,"NULL","16","16q24.3","dysbindin (dystrobrevin binding protein 1) domain containing 1","protein-coding","DBNDD1","dysbindin (dystrobrevin binding protein 1) domain containing 1","O","dysbindin domain-containing protein 1"
2.20900471581885,8.4134833560456,685.344334417218,4.59963038873495e-151,7.9775989462219e-147,"ENSG00000004478",2.20900471581885,"up","FKBP4",9606,2288,"NULL","12","12p13.33","FK506 binding protein 4, 59kDa","protein-coding","FKBP4","FK506 binding protein 4, 59kDa","O","51 kDa FK506-binding protein|FK506-bindi"
-3.20929501013387,6.40486396277682,558.448718586146,1.82841901459716e-123,3.07393804734075e-119,"ENSG00000004776",-3.20929501013387,"down","HSPB6",9606,126393,"NULL","19","19q13.12","heat shock protein, alpha-crystallin-related, B6","protein-coding","HSPB6","heat shock protein, alpha-crystallin-related, B6","O","heat shock 20 kDa-like protein p20|heat "
-3.4214687014002,7.55544268013146,837.437423373324,3.91490171823608e-184,6.94425266780716e-180,"ENSG00000004799",-3.4214687014002,"down","PDK4",9606,5166,"NULL","7","7q21.3","pyruvate dehydrogenase kinase, isozyme 4","protein-coding","PDK4","pyruvate dehydrogenase kinase, isozyme 4","O","[Pyruvate dehydrogenase [lipoamide]] kin"
3.15806867436043,3.49360438676689,374.210046598432,2.26751555231491e-83,3.46952554659705e-79,"ENSG00000004838",3.15806867436043,"up","ZMYND10",9606,51364,"LUCA12.4","3","3p21.3","zinc finger, MYND-type containing 10","protein-coding","ZMYND10","zinc finger, MYND-type containing 10","O","protein BLu|zinc finger MYND domain-cont"
-2.81022986067571,0.386884034946366,338.462420287286,1.37952731934631e-75,2.05039145474442e-71,"ENSG00000004846",-2.81022986067571,"down","ABCB5",9606,340273,"tcag7.1091","7","7p21.1","ATP-binding cassette, sub-family B (MDR/TAP), member 5","protein-coding","ABCB5","ATP-binding cassette, sub-family B (MDR/TAP), member 5","O","ABCB5 P-gp|ATP-binding cassette protein|"
2.62733052896966,-0.00941869978108695,90.8760882956024,1.5295697162474e-21,1.30120495761167e-17,"ENSG00000004848",2.62733052896966,"up","ARX",9606,170302,"NULL","X","Xp21.3","aristaless related homeobox","protein-coding","ARX","aristaless related homeobox","O","aristaless-related homeobox, X-linked|ca"
